2024-07-31 16:18:40.911520	[0.1406296215155824, -0.5691037033880857, 1.9493917228991833]	[0.09582344254062675, -0.579305879006899, 1.928479320814307]	[0.098536917640902, 0.5485197643372507, 2.3386199740068756]
2024-07-31 16:18:41.080455	[0.14039771040431548, -0.5683702674335933, 1.9500752335446971]	[0.09762808142650149, -0.5788370912111315, 1.9292755868124236]	[0.09735123870317522, 0.5506249467449361, 2.3349869708784756]
2024-07-31 16:18:41.308559	[0.1460285620488124, -0.5680197813767589, 1.9482224528501546]	[0.0901846205049483, -0.5776448779322216, 1.9275619127466703]	[0.0967240206510093, 0.549774167729875, 2.3383142780396087]
2024-07-31 16:18:41.464424	[0.15829231791748258, -0.5646076067626784, 1.9459969801307258]	[0.07205858399799475, -0.5730868377329471, 1.926792608510442]	[0.09675626697933942, 0.5516012845212632, 2.334935559842522]
2024-07-31 16:18:41.634790	[0.17853714376273186, -0.5496791695643717, 1.9529163960180056]	[0.04434827204283082, -0.5570442599921223, 1.9323395711405775]	[0.09582136704814032, 0.55642775221391, 2.3212183937985507]
2024-07-31 16:18:41.804655	[0.20425882092000586, -0.5253418692612661, 1.9693182991054352]	[0.009371054897979124, -0.5265462576154806, 1.9460197417509817]	[0.09500233728227295, 0.5609884200007403, 2.3107650416893906]
2024-07-31 16:18:41.974432	[0.23465335257308642, -0.48517388220960067, 1.9930818512097115]	[-0.02975786751063544, -0.4773023740319157, 1.9571871667765541]	[0.09734869219375655, 0.5651770148684012, 2.300746455791339]
2024-07-31 16:18:42.201748	[0.2646734533080388, -0.421808326673148, 2.028115864759781]	[-0.06659292137619051, -0.40352424387811386, 1.9742795915986315]	[0.09615345457385235, 0.5693293577052599, 2.2908805645771775]
2024-07-31 16:18:42.430902	[0.2902229643787052, -0.33247382901297534, 2.092364099099466]	[-0.09561902612840001, -0.3070036770150454, 2.0015336350489337]	[0.09529868913866052, 0.5758203635494985, 2.275009520863688]
2024-07-31 16:18:42.660736	[0.3070327395668822, -0.22339965742153484, 2.049846260707241]	[-0.11378701595000355, -0.190933986170008, 1.9600615613782326]	[0.093862954719813, 0.5809867986465199, 2.2037408610290345]
2024-07-31 16:18:42.874590	[0.3191441587962041, -0.09840761038982115, 1.9774268190438982]	[-0.12500007456329867, -0.0608155771701943, 2.0482391286062747]	[0.09539749608823272, 0.5823419090476025, 2.1578464153636188]
2024-07-31 16:18:43.102356	[0.3206425524276679, 0.04638773534121982, 2.0244259155250584]	[-0.12487908462210077, 0.08518356149302761, 2.1363095053980508]	[0.09542648288106831, 0.5838587852348871, 2.1380944624876883]
2024-07-31 16:18:43.319054	[0.31350053147499285, 0.1886530833315237, 1.9467935690079472]	[-0.11777756603776775, 0.22534587132184858, 2.2206188344335644]	[0.09918500421058549, 0.5865584206765675, 2.108467477391679]
2024-07-31 16:18:43.487357	[0.302826592507703, 0.3075305981582602, 1.9076642464300153]	[-0.10570017282414684, 0.3417920001723188, 2.287186938861892]	[0.10059996310025925, 0.585697710486414, 2.08897100328577]
2024-07-31 16:18:43.748300	[0.291168489804568, 0.3856883604463468, 2.0696007857629306]	[-0.09238315946230005, 0.42179103085230346, 2.4671792630216602]	[0.10400906871937954, 0.5870010528889673, 2.1546799888213286]
2024-07-31 16:18:44.017917	[0.28159106083852714, 0.4390288367100295, 2.2667938023491487]	[-0.08129958510351562, 0.47648886486538733, 2.4270753936276144]	[0.10413575010416809, 0.5915074157384734, 2.1907275253080245]
2024-07-31 16:18:44.230142	[0.28702683894003317, 0.41007573788191654, 2.110845829297345]	[-0.08483532488445077, 0.46017359267938246, 2.3945761709794096]	[0.10320738735497662, 0.592687670488689, 2.1017706852905507]
2024-07-31 16:18:44.443866	[0.2982610296735918, 0.30427470366340564, 2.235474065210726]	[-0.09400841302940305, 0.36547873435342176, 2.338758041453336]	[0.1032864378580967, 0.5898258743150828, 2.120362411445657]
2024-07-31 16:18:44.645081	[0.3039275157850731, 0.16240329330056172, 2.209285360010202]	[-0.10172925935558969, 0.22488207711718022, 2.2690342251851128]	[0.10246489776391149, 0.5875563875478615, 2.127464726136114]
2024-07-31 16:18:44.903978	[0.3046175325305971, -0.010797939099637721, 2.101156911105142]	[-0.10355062691549359, 0.04829545366275308, 2.187974660773445]	[0.0999266430971199, 0.5852863705931693, 2.1393814341801454]
2024-07-31 16:18:45.115397	[0.29922601357690065, -0.2061919924672439, 1.973601401675173]	[-0.09794592989766887, -0.15628141324206674, 2.0878321679839598]	[0.09730892816101314, 0.5825618887957175, 2.1327071947774985]
2024-07-31 16:18:45.396762	[0.2766377720218148, -0.36596280538987186, 2.070841387674701]	[-0.07251048210664175, -0.33569858997234714, 2.0182490673135103]	[0.09485769974817078, 0.5771582073855146, 2.2856724296516977]
2024-07-31 16:18:45.607542	[0.24631414321958706, -0.45492041751174844, 2.015632517453108]	[-0.037410078229611565, -0.4445554462965594, 1.9833699543356698]	[0.0930400688150883, 0.5734157887024105, 2.2917495706250564]
2024-07-31 16:18:45.876662	[0.22181944805890488, -0.5110311848438449, 1.980916452996671]	[-0.007096228719140443, -0.5103041808055963, 1.966878019530116]	[0.09270263993401459, 0.5698074253600252, 2.296018303717994]
2024-07-31 16:18:46.135729	[0.20368642667248638, -0.5413609387051697, 1.958746401525943]	[0.01668721804606958, -0.5467565490270043, 1.9463635184597312]	[0.09445363986578688, 0.5622950345703523, 2.3115598588014405]
2024-07-31 16:18:46.334085	[0.19542595735217988, -0.5534226885601929, 1.9531039100930925]	[0.03748081365663407, -0.5705173989811887, 1.9314770498074938]	[0.0959358591132323, 0.5602871255092617, 2.3188424729826163]
2024-07-31 16:18:46.595401	[0.2017413170910028, -0.5406535792536881, 1.9644746919760472]	[0.05887986582244425, -0.5843167570254766, 1.9253124710019291]	[0.09751558131445885, 0.5579278560026042, 2.320969139269425]
2024-07-31 16:18:46.794905	[0.22024945526123801, -0.5029725055622271, 1.9891767342542173]	[0.08500575085431035, -0.5854191497672616, 1.9273851920588023]	[0.09537744120009722, 0.552865143448252, 2.329573571666952]
2024-07-31 16:18:47.009278	[0.24422123981302019, -0.44407284944032027, 2.0239980437324823]	[0.12403312701763669, -0.5712334788726778, 1.9390936457934822]	[0.09102877426119008, 0.5421010507602505, 2.3496708532419506]
2024-07-31 16:18:47.269523	[0.2713374214563488, -0.3643684438033487, 2.0720199343931363]	[0.17142149398079204, -0.5377887692527009, 1.9624275055011546]	[0.0860451305019147, 0.5313930037982216, 2.3761644675615035]
2024-07-31 16:18:47.540660	[0.29479966027475807, -0.2751521851029942, 2.1316797364872384]	[0.2194277180409665, -0.4830996656508478, 2.00275028964155]	[0.08069703560786012, 0.49608486208158037, 2.31144039353265]
2024-07-31 16:18:47.740640	[0.31006203858145764, -0.19914160756386826, 2.1777775769958136]	[0.2552950955538569, -0.4197436001060497, 2.042970094340391]	[0.07466467373593993, 0.4722143814158013, 2.3416058867101337]
2024-07-31 16:18:48.014575	[0.31861950800396643, -0.15093003813330996, 2.2045181015793944]	[0.27543550846174303, -0.3660993604252763, 2.079909908589941]	[0.07001761940904062, 0.4417700815548965, 2.2336195317439]
2024-07-31 16:18:48.215219	[0.31820200285652683, -0.1505118124691873, 2.207009303802105]	[0.2744180597975308, -0.3577771034499649, 2.0852316671143565]	[0.07188310976026739, 0.44403865947755067, 2.193923729986244]
2024-07-31 16:18:48.427540	[0.30120189684719245, -0.21618295397885443, 2.1655942359296616]	[0.24011307141503058, -0.39770266083699984, 2.056435753841312]	[0.07819173842059403, 0.4504800654398485, 2.1435919757759274]
2024-07-31 16:18:48.654073	[0.26629437935392786, -0.31054729134125536, 2.1039464183482157]	[0.18132026333770593, -0.437217187344095, 2.0294224615326177]	[0.0854992304162024, 0.4865519622199478, 2.2562930385637037]
2024-07-31 16:18:48.808625	[0.21355032980167682, -0.3980904050177379, 2.0472857290148934]	[0.10625073810006053, -0.4501571635022424, 2.009057081769812]	[0.09391467704112164, 0.5053395964992151, 2.205326232706297]
2024-07-31 16:18:48.977355	[0.14707890536440255, -0.46011582837586434, 2.0155353579752493]	[0.021205382308219327, -0.41774057884076116, 1.9989378905412707]	[0.1058656265453126, 0.5558520882753386, 2.326187269880806]
2024-07-31 16:18:49.145529	[0.07655971026439369, -0.48502318268677025, 2.0049308957317553]	[-0.06059307890717738, -0.32960636149232686, 1.9093705973806097]	[0.11110239106720468, 0.5602208135334763, 2.319720877797042]
2024-07-31 16:18:49.301029	[0.019586730543460797, -0.43884135927335843, 2.0426594168097916]	[-0.11091323727749343, -0.19918823798047286, 1.8878997121220755]	[0.11141905126364668, 0.5634231107441231, 2.311728306729723]
2024-07-31 16:18:49.528021	[-0.017597131561916862, -0.37310590392163256, 2.0869601664862345]	[-0.1373365506891321, -0.09115415462992252, 1.7843487582720816]	[0.11286155654830257, 0.5661897565930706, 2.303662764984711]
2024-07-31 16:18:49.795680	[-0.03331370692685504, -0.32433684481761943, 2.1149112109594395]	[-0.14942443175362113, -0.0225041964996833, 1.6538204493717423]	[0.11391000148102783, 0.5723115190467347, 2.287658252817052]
2024-07-31 16:18:50.051342	[-0.028449667674943942, -0.3309391872176998, 2.1083159955393844]	[-0.14833506491187234, -0.01948623739152447, 1.5878488328870006]	[0.1138147116018513, 0.5676763868472221, 2.3033786015264854]
2024-07-31 16:18:50.259954	[0.0039053764925189444, -0.38051955855155795, 2.068395011382167]	[-0.141488274458539, -0.06317365959819288, 1.6339565985364624]	[0.11136133485263759, 0.5673439804661893, 2.300316915337843]
2024-07-31 16:18:50.519156	[0.06629570819859056, -0.38424796144451895, 2.049821005592049]	[-0.13671992002788946, -0.07544598134321076, 1.668048673346737]	[0.11063500961129569, 0.5682434205612896, 2.2954977466294406]
2024-07-31 16:18:50.776914	[0.1375827337112017, -0.32573865955927195, 1.9690195084097797]	[-0.1309976655327537, -0.0542680136010672, 1.7308158340998323]	[0.1093106673177721, 0.5740205621734499, 2.258278471018209]
2024-07-31 16:18:50.973023	[0.21579250920908621, -0.25225972711346634, 1.8919078736375994]	[-0.12475124179220928, -0.028754322878918694, 1.800444813449136]	[0.10849812644714185, 0.5765379959228569, 2.224379382948185]
2024-07-31 16:18:51.240520	[0.2922236671036441, -0.14603567674663745, 1.8158600576841157]	[-0.12383014553881899, 0.026543051378718825, 1.7325660694759866]	[0.10880157681822136, 0.5846873676205453, 2.1636256610203524]
2024-07-31 16:18:51.509501	[0.3370115396904118, 0.01626386838600764, 1.7599697741745555]	[-0.12865092689162566, 0.12554673731584687, 1.7489019451431118]	[0.11213604583612165, 0.5926296918975144, 2.1223887952810814]
2024-07-31 16:18:51.708569	[0.34099281941496445, 0.13495989588640558, 1.6529642960828526]	[-0.1257187118337833, 0.20099349966169755, 1.742194932154689]	[0.11289491667766435, 0.5958085517339407, 2.091921933801644]
2024-07-31 16:18:51.977367	[0.31998881657519007, 0.23021954956444224, 1.7086558868457968]	[-0.09892915928229312, 0.28887133746382254, 1.8083027792022444]	[0.11372807192370799, 0.5968892856461177, 2.086903621943841]
2024-07-31 16:18:52.175510	[0.29392070375481705, 0.32903778749406026, 1.7778267251647635]	[-0.06035998183572103, 0.3860988870852461, 1.8838808766032034]	[0.11592605782623232, 0.6013502098463653, 2.0769606413084474]
2024-07-31 16:18:52.372229	[0.2827065179835356, 0.4598980340134948, 1.7663415599673327]	[-0.010318359586567325, 0.5091937936178184, 1.9696098453707547]	[0.1263105831132435, 0.6121224991620433, 2.0914955271747537]
2024-07-31 16:18:52.627630	[0.2863889254549741, 0.6154165003545851, 1.7250287389536005]	[0.05135667304107461, 0.6472289838665759, 2.070033568573824]	[0.14186315795345342, 0.6293479913419421, 2.0658241991105903]
2024-07-31 16:18:52.883270	[0.29907207279358183, 0.7633347247834248, 1.7135465502131277]	[0.11969579728841721, 0.7559538991248677, 2.0232121776974656]	[0.16160705949799947, 0.6466379449008361, 2.026543451659029]
2024-07-31 16:18:53.079734	[0.34900395905806914, 0.8167440241409168, 1.6900852020979005]	[0.15401410817469013, 0.7739332613527334, 2.0310692752042416]	[0.18463243797342493, 0.6619793598530963, 1.9935258045523243]
